Elapsed time,1a-Jasper,1a-PdfBox,1a-iText,1b-Jasper,1b-PdfBox,1b-iText,1c-Jasper,1c-PdfBox,1c-iText,2a--Jasper,2a-PdfBox,2a-iText,2b-Jasper,2b-PdfBox,2b-iText,2c--iText,2c-Jasper,2c-PdfBox,3a-Jasper,3a-PdfBox,3a-iText,3b-Jasper,3b-PdfBox,3b-iText,3c--iText,3c-Jasper,3c-PdfBox,OS Process Sampler,heroku restart,maven build Jasper
01:21:15.0,,,304.625,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:15.500,,,330.84,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:16.0,,,323.6875,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:16.500,,,308.2068965517241,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:17.0,,,292.4545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:17.500,,,319.76666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:18.0,,,303.83870967741933,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:18.500,,,285.0937499999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:19.0,,,293.2580645161291,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:19.500,,,319.6666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:20.0,,,326.5217391304348,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:20.500,,,368.741935483871,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:21.0,,,279.93939393939394,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:21.500,,,287.85714285714283,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:22.0,,,315.93333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:22.500,,,301.8333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:23.0,,,320.71875,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:23.500,,,284.6896551724138,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:24.0,,,441.6111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:24.500,,,335.9130434782609,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:25.0,,,327.2857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,
